Protocol Version #Servers #Readers #Writers #Q RInt WInt RTot1Comm RTot2Comm RAve2comm RRatio RPercentage RAveTime WTot1Comm WTot2Comm WAve2comm WRatio WPercentage WAveTime
CWFR randInt 10 80 80 10 2.3 4 8366 1634 326.8000 .1634 16.34 1.5294 0 10000 2000.0000 1.0000 100.00 2.4847
SSO_APRX randInt 10 10 10 10 2.3 4 928 322 64.4000 .2576 25.76 1.6539 477 773 154.6000 .6184 61.84 2.0517
SSO_APRX randInt 10 20 10 10 2.3 4 1818 682 136.4000 .2728 27.28 1.6786 493 757 151.4000 .6056 60.56 2.1013
SSO_APRX randInt 10 40 10 10 2.3 4 3711 1289 257.8000 .2578 25.78 1.6737 451 799 159.8000 .6392 63.92 2.1474
SSO_APRX randInt 10 80 10 10 2.3 4 7212 2788 557.6000 .2788 27.88 1.6728 425 825 165.0000 .6600 66.00 2.1056
SSO_APRX randInt 10 10 20 10 2.3 4 796 454 90.8000 .3632 36.32 1.7951 279 2221 444.2000 .8884 88.84 2.4200
SSO_APRX randInt 10 20 20 10 2.3 4 1574 926 185.2000 .3704 37.04 1.7893 267 2233 446.6000 .8932 89.32 2.3957
SSO_APRX randInt 10 40 20 10 2.3 4 3167 1833 366.6000 .3666 36.66 1.7764 309 2191 438.2000 .8764 87.64 2.3558
SSO_APRX randInt 10 80 20 10 2.3 4 6237 3763 752.6000 .3763 37.63 1.8161 265 2235 447.0000 .8940 89.40 2.3687
SSO_APRX randInt 10 10 40 10 2.3 4 680 570 114.0000 .4560 45.60 1.9192 78 4922 984.4000 .9844 98.44 2.5160
SSO_APRX randInt 10 20 40 10 2.3 4 1327 1173 234.6000 .4692 46.92 1.9160 75 4925 985.0000 .9850 98.50 2.4719
SSO_APRX randInt 10 40 40 10 2.3 4 2704 2296 459.2000 .4592 45.92 1.9307 82 4918 983.6000 .9836 98.36 2.5186
SSO_APRX randInt 10 80 40 10 2.3 4 5513 4487 897.4000 .4487 44.87 1.8988 89 4911 982.2000 .9822 98.22 2.4715
SSO_APRX randInt 10 10 80 10 2.3 4 490 760 152.0000 .6080 60.80 2.1096 38 9962 1992.4000 .9962 99.62 2.5070
SSO_APRX randInt 10 20 80 10 2.3 4 1041 1459 291.8000 .5836 58.36 2.1021 37 9963 1992.6000 .9963 99.63 2.4998
SSO_APRX randInt 10 40 80 10 2.3 4 2011 2989 597.8000 .5978 59.78 2.1056 39 9961 1992.2000 .9961 99.61 2.4881
SSO_APRX randInt 10 80 80 10 2.3 4 4138 5862 1172.4000 .5862 58.62 2.1214 38 9962 1992.4000 .9962 99.62 2.5420
